"test_id","agent","mean_perc_profit","std_dev","variance","initial_budget","mean_budget_with_profit_usd","avg_sale","avg_purchase","avg_time_sale","best_symbol","worst_symbol","timestamp_in","timestamp_fin","notes"
965,"agent5_top_avg_vol","25.5376","24.8818","619.1023","5000","6276.8821","2252.4868","2774.7632","43.2499","SLM","PEP","2025-02-23 02:57:22.092897","2025-02-23 02:58:56.837427","TP:0.07%, Market:nasdaq, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:500 and #budget:5000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
450,"agent8_symb_rnd","25.5138","28.239","797.4425","1000","1255.1382","274.6974","379.6974","61.0573","SOBR","WTBA","2025-02-22 16:58:45.554016","2025-02-22 16:59:06.986063","Agent8 (TSL, Random), Market:nasdaq, alpha:0.1, beta:0.15. Uses TSL with 100 randomly selected symbols."
1091,"agent5_top_avg_vol","25.5048","25.0019","625.0971","7000","8785.3361","3155.1053","3885.9211","43.2401","SLM","PEP","2025-02-23 06:30:23.171458","2025-02-23 06:32:33.306838","TP:0.07%, Market:nasdaq, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:700 and #budget:7000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
902,"agent5_top_avg_vol","25.4318","25.0396","626.9799","4000","5017.272","1803.0658","2220.8289","43.2553","SLM","PEP","2025-02-23 01:37:47.336872","2025-02-23 01:38:59.494926","TP:0.07%, Market:nasdaq, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:400 and #budget:4000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
236,"agent3_symb_rnd","25.385","34.126","1164.5834","1000","1253.8503","481.5","586.3158","37.6721","ING","CED","2025-02-22 15:56:05.570106","2025-02-22 15:56:54.988945","TP:0.05%, Market:european, Agent3 (Random). Buys only if current price < 50-day avg; sells with 0.05% TP, using 100 randomly selected symbols."
1154,"agent5_top_avg_vol","25.3794","24.8676","618.3997","8000","10030.3486","3602.6184","4437.7632","43.1842","SLM","PEP","2025-02-23 08:46:09.142472","2025-02-23 08:48:38.549965","TP:0.07%, Market:nasdaq, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:800 and #budget:8000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
260,"agent7_top_avg_vol","25.3661","24.6926","609.7227","1000","1253.6606","395.2632","500","49.2708","SLM","PEP","2025-02-22 16:07:10.280569","2025-02-22 16:07:28.387325","TP:0.08%, Market:nasdaq, Agent7 (Top AvgVol, 2-year). Tests over 2 years using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting datecap."
714,"agent5_top_avg_vol","25.3661","24.6926","609.7227","1000","1253.6606","395.2632","500","49.2708","SLM","PEP","2025-02-22 23:31:09.942126","2025-02-22 23:31:27.953341","TP:0.08%, Market:nasdaq, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:100 and #budget:1000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
8,"agent2_top_avg_vol","25.3661","24.6926","609.7227","1000","1253.6606","395.2632","500","49.2708","SLM","PEP","2025-02-22 14:12:46.387195","2025-02-22 14:13:04.031882","TP:0.08%, Market:nasdaq, Agent2 (Top AvgVol). Buys & sells with 0.08% TP, sorting symbols by decreasing average of the amount of volume in the 6 months preceding the starting date."
511,"agent6_top_avg_vol","25.3523","23.9107","571.7227","3140","2275.947","809.5526","999.8947","43.444","OCGN","EXC","2025-02-22 17:23:14.609059","2025-02-22 17:23:56.840055","TP:0.07%, Market:nasdaq, perc to select symbol of sector:10.0, Agent6 (Top AvgVol, Sector). Selects top-cap stocks by sector, sorting them by decreasing average of the amount of volume in the 6 months preceding the starting date."
1028,"agent5_top_avg_vol","25.3519","24.8028","615.1805","6000","7521.1132","2699.9474","3326.4079","43.207","SLM","PEP","2025-02-23 04:33:27.565479","2025-02-23 04:35:18.847182","TP:0.07%, Market:nasdaq, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:600 and #budget:6000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
512,"agent6_top_avg_vol","25.3405","23.6651","560.0366","3140","2272.6328","711.4737","901.7237","48.5886","OCGN","AEP","2025-02-22 17:23:56.840297","2025-02-22 17:24:36.39879","TP:0.08%, Market:nasdaq, perc to select symbol of sector:10.0, Agent6 (Top AvgVol, Sector). Selects top-cap stocks by sector, sorting them by decreasing average of the amount of volume in the 6 months preceding the starting date."
572,"agent6_top_avg_vol","25.2566","25.6005","655.3837","12700","9255.698","2904.6711","3684.3553","46.0362","APTO","PEP","2025-02-22 19:26:31.201535","2025-02-22 19:28:57.603488","TP:0.08%, Market:nasdaq, perc to select symbol of sector:40.0, Agent6 (Top AvgVol, Sector). Selects top-cap stocks by sector, sorting them by decreasing average of the amount of volume in the 6 months preceding the starting date."
1296,"agent5_symb_rnd","25.2562","25.6122","655.9826","2000","2505.1247","2235.8816","2443.2895","18.5427","GIC","NUV","2025-02-23 11:09:39.697142","2025-02-23 11:10:50.70538","TP:0.02%, Market:nyse, Agent5 (Random). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:200 and #budget:2000."
593,"agent6_top_avg_vol","25.2448","25.9127","671.4678","15900","11594.6834","3239.7895","4216.9211","50.3629","DRIO","PCH","2025-02-22 20:38:40.980778","2025-02-22 20:41:20.177853","TP:0.09%, Market:nasdaq, perc to select symbol of sector:50.0, Agent6 (Top AvgVol, Sector). Selects top-cap stocks by sector, sorting them by decreasing average of the amount of volume in the 6 months preceding the starting date."
531,"agent6_top_avg_vol","25.2386","25.1125","630.639","6340","4611.4941","1633.5921","2020.7763","42.6612","OCGN","CSQ","2025-02-22 17:50:14.569124","2025-02-22 17:51:36.22284","TP:0.07%, Market:nasdaq, perc to select symbol of sector:20.0, Agent6 (Top AvgVol, Sector). Selects top-cap stocks by sector, sorting them by decreasing average of the amount of volume in the 6 months preceding the starting date."
328,"agent7_symb_rnd","25.2221","27.684","766.4011","1000","1252.221","96.6842","201.3421","109.7667","SOBR","ISRG","2025-02-22 16:26:47.715962","2025-02-22 16:26:59.991445","TP:0.3%, Market:nasdaq, Agent7 (Random, 2-year). Tests over 2 years using 100 randomly selected symbols."
136,"agent3_top_avg_vol","25.213","28.1503","792.4381","1000","1252.13","321.5263","426.3026","56.8977","OCGN","PEP","2025-02-22 14:55:27.798838","2025-02-22 14:55:53.898778","TP:0.1%, Market:nasdaq, Agent3 (Top AvgVol). Buys only if current price < 50-day avg; sells with 0.1% TP, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
1381,"agent5_symb_rnd","25.1","31.036","963.2306","3000","3752.9991","2179.3684","2492.6711","25.5598","ING","GIL","2025-02-23 12:01:39.720903","2025-02-23 12:02:50.651735","TP:0.03%, Market:european, Agent5 (Random). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:300 and #budget:3000."
794,"agent5_top_avg_vol","25.0859","24.135","582.4994","2000","2501.7174","1415.6711","1624.2237","28.9565","GME","KO","2025-02-23 00:05:00.267766","2025-02-23 00:05:56.890727","TP:0.04%, Market:nyse, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:200 and #budget:2000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
731,"agent5_top_avg_vol","25.0399","24.3478","592.8168","1000","1250.3991","709.7368","814.2368","28.9497","GME","KO","2025-02-22 23:36:17.829301","2025-02-22 23:36:46.315106","TP:0.04%, Market:nyse, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:100 and #budget:1000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
277,"agent7_top_avg_vol","25.0399","24.3478","592.8168","1000","1250.3991","709.7368","814.2368","28.9497","GME","KO","2025-02-22 16:11:54.82263","2025-02-22 16:12:22.760261","TP:0.04%, Market:nyse, Agent7 (Top AvgVol, 2-year). Tests over 2 years using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting datecap."
25,"agent2_top_avg_vol","25.0399","24.3478","592.8168","1000","1250.3991","709.7368","814.2368","28.9497","GME","KO","2025-02-22 14:17:40.780258","2025-02-22 14:18:09.253826","TP:0.04%, Market:nyse, Agent2 (Top AvgVol). Buys & sells with 0.04% TP, sorting symbols by decreasing average of the amount of volume in the 6 months preceding the starting date."
452,"agent8_symb_rnd","24.9989","25.7974","665.5062","1000","1249.9889","199.3026","303.9342","70.9293","ATOS","ISRG","2025-02-22 16:59:27.089096","2025-02-22 16:59:44.265855","Agent8 (TSL, Random), Market:nasdaq, alpha:0.15, beta:0.025. Uses TSL with 100 randomly selected symbols."
1233,"agent5_symb_rnd","24.9579","25.9431","673.0464","1000","1249.5788","1099.4342","1203.3816","18.8087","SKE","MIY","2025-02-23 10:45:09.965331","2025-02-23 10:45:57.904195","TP:0.02%, Market:nyse, Agent5 (Random). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:100 and #budget:1000."
460,"agent8_symb_rnd","24.9383","27.3356","747.234","1000","1249.383","145.9079","250.2105","86.7366","FCUV","SLAB","2025-02-22 17:01:23.726955","2025-02-22 17:01:36.231528","Agent8 (TSL, Random), Market:nasdaq, alpha:0.2, beta:0.15. Uses TSL with 100 randomly selected symbols."
857,"agent5_top_avg_vol","24.8917","24.0164","576.7864","3000","3746.7518","2116.3026","2429.0132","28.9091","GME","KO","2025-02-23 00:53:06.807755","2025-02-23 00:54:28.073633","TP:0.04%, Market:nyse, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:300 and #budget:3000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
1284,"agent5_symb_rnd","24.7672","29.9988","899.9305","2000","2495.3435","398.5","608.1053","69.6363","LIXT","HAIN","2025-02-23 11:05:26.483934","2025-02-23 11:05:45.582887","TP:0.15%, Market:nasdaq, Agent5 (Random). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:200 and #budget:2000."
171,"agent3_top_avg_vol","24.7662","26.45","699.6041","1000","1247.662","895.2105","999.9211","22.5343","STAR-B","INVE-B","2025-02-22 15:12:50.046643","2025-02-22 15:13:56.282129","TP:0.03%, Market:european, Agent3 (Top AvgVol). Buys only if current price < 50-day avg; sells with 0.03% TP, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
1286,"agent5_symb_rnd","24.6543","30.0289","901.7361","2000","2493.0868","187.8947","396.4737","110.1585","NTRP","LNT","2025-02-23 11:06:01.68283","2025-02-23 11:06:16.824921","TP:0.3%, Market:nasdaq, Agent5 (Random). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:200 and #budget:2000."
457,"agent8_symb_rnd","24.643","29.5847","875.2527","1000","1246.4295","148.4211","252.9474","86.0469","MBOT","LAKE","2025-02-22 17:00:45.835303","2025-02-22 17:00:58.855716","Agent8 (TSL, Random), Market:nasdaq, alpha:0.2, beta:0.025. Uses TSL with 100 randomly selected symbols."
920,"agent5_top_avg_vol","24.6381","23.9429","573.2637","4000","4985.523","2814","3230.6316","29.0089","GME","KO","2025-02-23 01:57:23.371428","2025-02-23 01:59:06.76307","TP:0.04%, Market:nyse, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:400 and #budget:4000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
983,"agent5_top_avg_vol","24.6224","23.9847","575.2667","5000","6231.1203","3524.0263","4044.6447","28.9337","GME","KO","2025-02-23 03:22:53.2688","2025-02-23 03:25:07.844242","TP:0.04%, Market:nyse, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:500 and #budget:5000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
532,"agent6_top_avg_vol","24.6164","24.618","606.0435","6340","4588.3524","1427.2895","1814.0921","48.1685","FOSL","PEP","2025-02-22 17:51:36.22319","2025-02-22 17:52:50.109118","TP:0.08%, Market:nasdaq, perc to select symbol of sector:20.0, Agent6 (Top AvgVol, Sector). Selects top-cap stocks by sector, sorting them by decreasing average of the amount of volume in the 6 months preceding the starting date."
1359,"agent5_symb_rnd","24.6121","25.7833","664.7791","3000","3738.362","3282.3158","3592.8158","18.7024","SKE","NUV","2025-02-23 11:47:22.831353","2025-02-23 11:49:02.317659","TP:0.02%, Market:nyse, Agent5 (Random). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:300 and #budget:3000."
151,"agent3_top_avg_vol","24.6026","24.829","616.4803","1000","1246.026","724.7237","829.4079","27.3048","X","KO","2025-02-22 15:02:57.393836","2025-02-22 15:03:47.087803","TP:0.04%, Market:nyse, Agent3 (Top AvgVol). Buys only if current price < 50-day avg; sells with 0.04% TP, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
1172,"agent5_top_avg_vol","24.555","23.9366","572.9593","8000","9964.3982","5628.1184","6460.8289","28.9385","GME","KO","2025-02-23 09:28:04.96262","2025-02-23 09:31:47.558817","TP:0.04%, Market:nyse, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:800 and #budget:8000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
777,"agent5_top_avg_vol","24.5435","24.387","594.7263","2000","2490.8692","783.0132","991.8816","48.9931","OCGN","PEP","2025-02-22 23:54:57.611677","2025-02-22 23:55:31.517187","TP:0.08%, Market:nasdaq, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:200 and #budget:2000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
840,"agent5_top_avg_vol","24.5369","24.1293","582.2221","3000","3736.1059","1174.1447","1487.2237","49.0995","SLM","PEP","2025-02-23 00:38:08.80316","2025-02-23 00:38:59.666723","TP:0.08%, Market:nasdaq, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:300 and #budget:3000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
573,"agent6_top_avg_vol","24.5","25.5505","652.8304","12700","9188.4497","2567.1447","3346.0395","50.7433","APTO","LNT","2025-02-22 19:28:57.603855","2025-02-22 19:31:10.977599","TP:0.09%, Market:nasdaq, perc to select symbol of sector:40.0, Agent6 (Top AvgVol, Sector). Selects top-cap stocks by sector, sorting them by decreasing average of the amount of volume in the 6 months preceding the starting date."
903,"agent5_top_avg_vol","24.4984","24.3661","593.7067","4000","4979.9373","1565.6053","1982.9211","48.9375","SLM","PEP","2025-02-23 01:38:59.495193","2025-02-23 01:40:03.374825","TP:0.08%, Market:nasdaq, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:400 and #budget:4000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
966,"agent5_top_avg_vol","24.4904","24.2947","590.23","5000","6224.5176","1957.8421","2479.2632","49.0979","SLM","PEP","2025-02-23 02:58:56.837763","2025-02-23 03:00:21.035777","TP:0.08%, Market:nasdaq, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:500 and #budget:5000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
1046,"agent5_top_avg_vol","24.4894","23.9785","574.9669","6000","7469.3624","4213.7105","4838.4079","28.9764","GME","KO","2025-02-23 05:04:33.12154","2025-02-23 05:07:22.876129","TP:0.04%, Market:nyse, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:600 and #budget:6000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
